arrival_time
0.2501758604962226
0.2748517488315549
0.2755099445061026
0.4497845534902735
0.48850281184694905
0.49749777896485464
0.5799059304568555
0.6001677205074645
0.6839717524304021
0.7600147824870289
0.9480224503256048
1.1076329920871406
1.2734992305163317
1.5787450405016166
1.7538130538512677
1.7569856067472105
1.8446816641958115
1.8461430382104276
2.0296494409478685
2.081583568038367
2.2812114342534198
2.3540500797707704
2.392404241603719
2.4864486824911114
2.5108125221174236
2.612035310469467
2.612434805059705
2.647853710517187
2.722282460158383
2.815471818958557
2.858926167627013
2.8598353500563265
3.020863953326025
3.021650650957727
3.10307117231745
3.1059724975451797
3.5384288067342093
3.630981427647567
3.6326909407809587
3.9752189948823116
3.988132962877285
4.197091001152279
4.44897328806827
4.452811284230744
4.575832677309579
4.795860827192347
4.8934333141289175
4.92713239354561
4.9370177358507545
4.945871686854157
5.141440844446158
5.162988764891401
5.329641131401973
5.341174669375447
5.487066661556035
5.630987405013057
5.907391563212699
5.909708279432929
5.999102619068422
6.367139333750173
6.657859732457449
6.670874954867188
6.752292783381884
6.954279272632189
7.099899827681909
7.199487315479618
7.362166327218457
7.504765474954532
7.576758697578048
7.845933317515799
7.854377081393686
7.873726716280313
8.133260235768253
8.15069605512346
8.151347089277458
8.242734788845535
8.383310943389533
8.521844458961606
8.554269352655584
8.573818009400467
8.600166572591016
8.635014534795028
8.734083663814527
8.82814284049776
8.87646287860219
8.889656242065696
8.905501565473912
9.144898624656053
9.16116410383913
9.181543613010602
9.207578177903333
9.282783589090764
9.310243241021022
9.384598254604569
9.48402429400181
9.535482101004398
9.552336404474278
9.594104285819283
9.687233648847945
9.7645982853636
